name,x1,x2,y1,y2,classname
3190.png,462,4,603,175,face_with_mask
2331.png,57,88,288,342,face_with_mask
1941.jpg,501,32,546,93,face_with_mask
1941.jpg,468,24,507,78,face_with_mask
1941.jpg,376,29,419,84,face_with_mask
1941.jpg,334,27,375,80,face_with_mask
1941.jpg,70,14,122,75,face_with_mask
5514.jpg,947,156,1449,763,face_with_mask
3932.png,183,147,243,235,face_with_mask
4629.png,96,10,237,190,face_with_mask
4629.png,453,203,548,341,face_with_mask
1949.jpg,656,71,789,222,face_with_mask
1949.jpg,358,96,474,250,face_with_mask
3123.png,115,206,200,334,face_with_mask
3123.png,246,186,336,313,face_with_mask
3123.png,352,134,419,225,face_with_mask
3123.png,750,284,959,500,face_with_mask
3123.png,457,341,671,503,face_with_mask
5013.jpg,854,154,910,250,face_with_mask
5013.jpg,566,129,659,228,face_with_mask
5013.jpg,400,114,485,206,face_with_mask
5013.jpg,178,177,242,258,face_with_mask
5013.jpg,303,120,377,200,face_with_mask
5013.jpg,703,146,785,233,face_with_mask
4136.png,151,131,249,251,face_with_mask
2295.png,392,6,524,221,face_with_mask
2295.png,159,54,305,236,face_with_mask
2295.png,59,73,155,206,face_with_mask
2010.jpg,383,59,529,254,face_with_mask
2077.jpg,460,104,675,355,face_with_mask
2077.jpg,109,158,322,364,face_with_mask
3985.png,607,175,661,239,face_with_mask
3985.png,475,196,520,259,face_with_mask
2056.jpg,97,22,218,203,face_with_mask
3938.png,111,38,271,228,face_with_mask
3938.png,483,88,646,306,face_with_mask
4215.png,54,173,98,219,face_with_mask
4215.png,412,157,449,207,face_with_mask
4215.png,548,184,608,242,face_with_mask
4215.png,56,170,97,222,face_with_mask
4215.png,415,158,452,205,face_with_mask
4215.png,552,184,611,242,face_with_mask
4168.png,35,3,665,591,face_with_mask
3745.png,122,3,492,443,face_with_mask
5120.jpg,143,198,274,320,face_with_mask
4576.png,405,63,582,285,face_with_mask
3202.png,415,227,456,280,face_with_mask
3202.png,185,274,226,330,face_with_mask
4750.png,751,146,835,249,face_with_mask
4750.png,227,127,324,247,face_with_mask
6423.png,154,0,560,504,face_with_mask
5264.jpg,1674,501,1811,706,face_with_mask
2320.png,180,154,273,264,face_with_mask
3632.png,149,59,518,552,face_with_mask
2252.png,125,5,519,496,face_with_mask
5183.jpg,597,23,866,358,face_with_mask
5181.jpg,341,12,491,219,face_with_mask
5181.jpg,711,109,872,290,face_with_mask
4558.png,86,8,412,379,face_with_mask
1845.jpg,135,231,466,620,face_with_mask
3792.png,64,3,327,347,face_with_mask
3490.png,57,22,444,510,face_with_mask
5160.jpg,57,2,345,346,face_with_mask
5160.jpg,428,143,485,226,face_with_mask
5160.jpg,579,136,656,230,face_with_mask
5160.jpg,724,134,823,256,face_with_mask
3526.png,208,2,519,363,face_with_mask
3931.png,266,193,320,258,face_with_mask
5101.jpg,487,88,541,163,face_with_mask
5101.jpg,188,53,255,136,face_with_mask
2292.png,277,230,320,283,face_with_mask
1973.jpg,236,126,395,319,face_with_mask
4204.png,171,11,580,532,face_with_mask
4083.png,592,46,788,317,face_with_mask
4083.png,247,201,418,428,face_with_mask
4192.png,162,18,462,435,face_with_mask
1810.jpg,363,189,478,343,face_with_mask
1810.jpg,581,198,693,317,face_with_mask
1810.jpg,773,228,863,338,face_with_mask
5261.jpg,311,71,538,352,face_with_mask
2182.png,347,40,619,322,face_with_mask
2225.png,255,27,493,358,face_with_mask
2555.png,164,87,326,324,face_with_mask
1992.jpg,1537,625,1916,1069,face_with_mask
1992.jpg,612,529,1102,1029,face_with_mask
1992.jpg,2314,329,2765,943,face_with_mask
3056.png,268,27,373,168,face_with_mask
2798.png,773,5,1020,586,face_with_mask
2798.png,112,40,501,438,face_with_mask
2464.png,223,24,307,145,face_with_mask
2464.png,417,64,549,196,face_with_mask
2464.png,567,63,698,240,face_with_mask
3770.png,364,110,430,183,face_with_mask
3770.png,508,109,564,175,face_with_mask
3770.png,95,162,122,194,face_with_mask
3770.png,239,170,256,192,face_with_mask
2467.png,126,5,387,366,face_with_mask
5737.jpg,643,263,854,555,face_with_mask
2234.png,598,4,785,227,face_with_mask
3497.png,176,96,457,462,face_with_mask
2658.png,216,222,293,314,face_with_mask
2658.png,551,285,584,329,face_with_mask
4366.png,396,9,810,542,face_with_mask
1823.jpg,386,76,545,285,face_with_mask
4794.png,141,8,513,475,face_with_mask
1953.jpg,2000,318,2555,1154,face_with_mask
3455.png,145,157,395,471,face_with_mask
2926.png,85,45,148,130,face_with_mask
2926.png,310,71,368,155,face_with_mask
2926.png,487,144,509,206,face_with_mask
2873.png,108,238,209,363,face_with_mask
2774.png,58,4,355,409,face_with_mask
4929.png,495,224,666,464,face_with_mask
4929.png,844,238,936,346,face_with_mask
3925.png,145,4,499,352,face_with_mask
1947.jpg,460,180,739,540,face_with_mask
1947.jpg,73,213,336,492,face_with_mask
1947.jpg,914,172,1032,310,face_with_mask
1947.jpg,628,10,762,175,face_with_mask
1947.jpg,703,101,839,285,face_with_mask
1947.jpg,59,83,130,174,face_with_mask
2333.png,88,25,508,577,face_with_mask
5422.jpg,315,301,453,487,face_with_mask
2864.png,260,5,424,173,face_with_mask
3581.png,621,137,786,308,face_with_mask
3581.png,314,188,495,392,face_with_mask
3581.png,91,73,210,198,face_with_mask
3581.png,15,40,98,118,face_with_mask
3581.png,191,40,262,110,face_with_mask
3581.png,293,57,418,156,face_with_mask
4307.png,101,9,613,585,face_with_mask
5182.jpg,699,209,831,387,face_with_mask
4197.png,91,62,352,399,face_with_mask
4772.png,236,242,281,305,face_with_mask
2055.jpg,585,156,684,284,face_with_mask
2055.jpg,358,195,442,300,face_with_mask
2055.jpg,876,145,941,232,face_with_mask
2055.jpg,105,170,231,320,face_with_mask
4581.png,158,17,529,515,face_with_mask
2251.png,243,12,534,368,face_with_mask
2881.png,338,109,402,208,face_with_mask
2881.png,546,36,679,210,face_with_mask
2584.png,203,3,623,478,face_with_mask
3177.png,141,132,214,202,face_with_mask
3177.png,262,162,327,226,face_with_mask
2316.png,227,65,526,488,face_with_mask
5213.jpg,1270,94,1569,452,face_with_mask
5060.jpg,103,318,410,768,face_with_mask
5060.jpg,429,2,744,416,face_with_mask
2141.jpg,490,79,653,262,face_with_mask
2876.png,278,57,363,175,face_with_mask
3321.png,80,92,156,190,face_with_mask
3321.png,315,73,388,153,face_with_mask
3321.png,422,29,489,115,face_with_mask
3321.png,347,262,406,344,face_with_mask
3321.png,191,63,253,149,face_with_mask
3321.png,614,79,677,162,face_with_mask
3321.png,221,307,292,390,face_with_mask
3321.png,439,288,502,371,face_with_mask
3321.png,521,71,578,149,face_with_mask
3321.png,515,71,576,154,face_with_mask
3763.png,18,3,356,378,face_with_mask
3308.png,177,107,209,151,face_with_mask
3308.png,87,130,119,169,face_with_mask
1996.jpg,777,764,1772,1776,face_with_mask
4151.png,442,85,701,558,face_with_mask
4151.png,6,169,300,526,face_with_mask
6432.jpg,140,17,258,169,face_with_mask
6432.jpg,331,50,438,183,face_with_mask
1844.jpg,286,3,348,92,face_with_mask
4250.png,7,36,45,78,face_with_mask
4250.png,357,69,418,150,face_with_mask
4250.png,100,21,200,161,face_with_mask
2747.png,404,12,556,202,face_with_mask
3168.png,146,47,560,601,face_with_mask
2617.png,365,105,454,224,face_with_mask
2617.png,230,177,267,219,face_with_mask
2617.png,32,186,111,275,face_with_mask
3722.png,61,6,616,512,face_with_mask
4457.png,502,184,555,253,face_with_mask
4457.png,773,198,830,260,face_with_mask
4381.png,216,49,350,235,face_with_mask
4381.png,440,153,619,363,face_with_mask
4381.png,806,115,1002,357,face_with_mask
4381.png,348,192,422,265,face_with_mask
3856.png,466,68,627,233,face_with_mask
3856.png,90,14,324,324,face_with_mask
3856.png,740,110,840,255,face_with_mask
2285.png,294,9,468,244,face_with_mask
2285.png,197,13,315,235,face_with_mask
2285.png,400,142,653,544,face_with_mask
2396.png,145,6,507,476,face_with_mask
4935.png,300,76,440,268,face_with_mask
3729.png,192,147,508,481,face_with_mask
2662.png,63,4,384,458,face_with_mask
4096.png,318,21,437,173,face_with_mask
4096.png,24,22,150,180,face_with_mask
4096.png,608,6,728,158,face_with_mask
4096.png,426,21,515,139,face_with_mask
4096.png,110,2,198,133,face_with_mask
3807.png,444,2,776,323,face_with_mask
3222.png,214,2,467,281,face_with_mask
4033.png,317,29,589,422,face_with_mask
4033.png,80,187,367,586,face_with_mask
3485.png,126,51,426,486,face_with_mask
3510.png,378,61,516,237,face_with_mask
3510.png,86,58,216,246,face_with_mask
4517.png,522,112,610,225,face_with_mask
4517.png,444,24,557,174,face_with_mask
4517.png,253,101,307,172,face_with_mask
4517.png,147,49,194,112,face_with_mask
3008.png,189,95,234,144,face_with_mask
3008.png,350,88,391,141,face_with_mask
3008.png,2,15,73,114,face_with_mask
3008.png,471,35,532,109,face_with_mask
3277.png,548,30,621,115,face_with_mask
3682.png,390,74,463,159,face_with_mask
4158.png,475,6,866,412,face_with_mask
2604.png,390,205,554,353,face_with_mask
3422.png,811,0,911,105,face_with_mask
2192.png,293,16,541,350,face_with_mask
3340.png,75,3,512,502,face_with_mask
3941.png,103,130,310,452,face_with_mask
3941.png,323,61,404,175,face_with_mask
3941.png,434,92,521,227,face_with_mask
3941.png,2,7,80,168,face_with_mask
3941.png,421,231,521,450,face_with_mask
3239.png,684,4,920,289,face_with_mask
2840.png,308,76,457,284,face_with_mask
5037.jpg,256,77,414,280,face_with_mask
5037.jpg,516,62,640,234,face_with_mask
4599.png,204,21,431,314,face_with_mask
4599.png,463,110,649,365,face_with_mask
4599.png,659,105,869,385,face_with_mask
4742.png,205,5,550,424,face_with_mask
3556.png,145,1,507,400,face_with_mask
2685.png,319,210,527,535,face_with_mask
2685.png,146,214,256,369,face_with_mask
2685.png,251,44,385,222,face_with_mask
2685.png,70,144,151,243,face_with_mask
2685.png,32,251,120,371,face_with_mask
3383.png,129,165,417,493,face_with_mask
3989.png,418,141,479,215,face_with_mask
3989.png,361,161,410,231,face_with_mask
3989.png,270,130,330,198,face_with_mask
3989.png,144,67,214,172,face_with_mask
3204.png,224,2,464,348,face_with_mask
3544.png,132,65,390,366,face_with_mask
4878.png,86,29,426,556,face_with_mask
4845.png,67,29,515,606,face_with_mask
4247.png,377,13,562,279,face_with_mask
4247.png,208,118,373,369,face_with_mask
3518.png,417,194,478,275,face_with_mask
1841.jpg,107,96,319,323,face_with_mask
1841.jpg,84,55,312,311,face_with_mask
3387.png,156,63,398,333,face_with_mask
2083.jpg,101,100,586,670,face_with_mask
2898.png,36,0,650,608,face_with_mask
3453.png,90,3,396,397,face_with_mask
3304.png,701,67,797,204,face_with_mask
3721.png,48,1,341,364,face_with_mask
3721.png,305,126,651,457,face_with_mask
3445.png,228,17,482,320,face_with_mask
2829.png,163,47,308,247,face_with_mask
2144.jpg,402,298,555,496,face_with_mask
2144.jpg,999,161,1159,384,face_with_mask
4082.png,217,184,290,267,face_with_mask
4082.png,124,200,197,291,face_with_mask
3757.png,182,11,378,277,face_with_mask
4903.png,373,11,775,548,face_with_mask
4964.png,47,95,289,391,face_with_mask
4964.png,319,283,376,358,face_with_mask
4964.png,414,289,474,354,face_with_mask
4964.png,461,271,511,330,face_with_mask
4549.png,72,9,429,501,face_with_mask
4512.png,50,1,310,370,face_with_mask
4009.png,97,0,543,585,face_with_mask
4898.png,50,46,310,362,face_with_mask
3207.png,3,3,720,604,face_with_mask
3705.png,11,2,457,578,face_with_mask
3915.png,430,190,547,357,face_with_mask
3915.png,247,47,365,224,face_with_mask
4404.png,778,22,911,169,face_with_mask
4404.png,963,75,1181,389,face_with_mask
3590.png,329,13,395,97,face_with_mask
6433.png,146,107,304,313,face_with_mask
6433.png,536,152,665,333,face_with_mask
6433.png,669,105,798,281,face_with_mask
6433.png,765,142,976,364,face_with_mask
3620.png,220,98,338,280,face_with_mask
4854.png,416,35,567,220,face_with_mask
4730.png,416,3,531,153,face_with_mask
4516.png,105,265,185,349,face_with_mask
4516.png,190,298,244,373,face_with_mask
4516.png,544,246,610,327,face_with_mask
5491.jpg,1301,665,3031,2364,face_with_mask
2457.png,169,151,269,279,face_with_mask
2457.png,493,174,584,291,face_with_mask
2457.png,20,244,58,291,face_with_mask
2457.png,107,234,147,279,face_with_mask
2457.png,301,238,354,291,face_with_mask
2457.png,420,238,473,289,face_with_mask
2282.png,333,139,403,234,face_with_mask
1997.jpg,262,180,788,932,face_with_mask
4378.png,364,141,422,229,face_with_mask
4050.png,708,181,885,397,face_with_mask
4050.png,101,78,300,331,face_with_mask
4050.png,635,234,675,297,face_with_mask
3913.png,255,19,522,413,face_with_mask
2641.png,177,142,509,601,face_with_mask
5241.jpg,221,75,403,272,face_with_mask
2722.png,174,5,546,486,face_with_mask
2915.png,67,292,130,367,face_with_mask
2915.png,323,266,375,335,face_with_mask
2915.png,612,271,648,313,face_with_mask
2915.png,714,295,740,329,face_with_mask
2915.png,377,288,405,324,face_with_mask
2915.png,804,324,829,348,face_with_mask
4525.png,372,16,502,180,face_with_mask
3958.png,109,101,443,518,face_with_mask
3921.png,181,19,394,331,face_with_mask
4564.png,456,82,587,244,face_with_mask
4489.png,8,6,417,453,face_with_mask
4489.png,313,102,711,612,face_with_mask
6419.png,154,124,434,483,face_with_mask
3038.png,54,266,276,527,face_with_mask
3038.png,366,22,612,356,face_with_mask
3219.png,340,6,656,423,face_with_mask
4594.png,405,97,499,210,face_with_mask
4594.png,703,0,818,135,face_with_mask
1822.jpg,510,2,708,213,face_with_mask
2997.png,399,195,453,259,face_with_mask
2997.png,188,174,238,237,face_with_mask
3677.png,185,24,566,574,face_with_mask
3016.png,196,298,272,386,face_with_mask
3016.png,296,282,371,375,face_with_mask
3208.png,80,50,347,418,face_with_mask
3683.png,307,306,356,360,face_with_mask
5163.jpg,644,28,998,394,face_with_mask
5163.jpg,52,280,323,572,face_with_mask
2475.png,167,1,520,540,face_with_mask
2855.png,133,0,539,545,face_with_mask
4008.png,622,3,852,305,face_with_mask
2244.png,157,123,226,214,face_with_mask
4665.png,333,55,387,136,face_with_mask
2737.png,527,10,793,351,face_with_mask
2737.png,311,207,410,304,face_with_mask
2427.png,486,152,547,232,face_with_mask
2427.png,30,128,83,210,face_with_mask
3137.png,480,226,525,296,face_with_mask
2681.png,265,50,357,184,face_with_mask
1848.jpg,280,93,435,285,face_with_mask
5091.jpg,578,21,768,261,face_with_mask
4015.png,302,59,361,162,face_with_mask
3672.png,151,94,223,182,face_with_mask
2657.png,195,55,471,376,face_with_mask
1980.jpg,544,92,644,217,face_with_mask
1980.jpg,386,99,492,234,face_with_mask
2640.png,290,7,485,246,face_with_mask
4496.png,273,50,370,193,face_with_mask
4496.png,416,107,567,263,face_with_mask
2945.png,65,7,279,256,face_with_mask
5260.jpg,333,107,534,414,face_with_mask
4828.png,760,124,932,305,face_with_mask
3644.png,347,88,411,182,face_with_mask
3644.png,233,79,280,141,face_with_mask
3644.png,276,71,329,143,face_with_mask
3644.png,1,62,53,165,face_with_mask
3644.png,128,67,150,97,face_with_mask
5464.jpg,527,2,1303,911,face_with_mask
3798.png,65,2,376,416,face_with_mask
2539.png,194,48,493,475,face_with_mask
2600.png,87,46,470,634,face_with_mask
4635.png,245,42,489,356,face_with_mask
2879.png,478,271,501,301,face_with_mask
4268.png,131,6,521,504,face_with_mask
2896.png,188,95,316,237,face_with_mask
2896.png,61,40,175,183,face_with_mask
3252.png,104,112,460,557,face_with_mask
3478.png,108,66,158,117,face_with_mask
3478.png,148,151,200,208,face_with_mask
3478.png,209,52,256,110,face_with_mask
3478.png,325,49,369,103,face_with_mask
3478.png,202,116,256,191,face_with_mask
3478.png,392,53,428,108,face_with_mask
4823.png,283,173,535,515,face_with_mask
4823.png,22,203,243,533,face_with_mask
4628.png,154,74,536,615,face_with_mask
1886.jpg,1946,77,3876,1678,face_with_mask
1886.jpg,2055,292,3608,1536,face_with_mask
3449.png,203,20,401,289,face_with_mask
4191.png,75,22,329,354,face_with_mask
2846.png,140,50,242,195,face_with_mask
2846.png,271,61,397,218,face_with_mask
2846.png,759,81,904,258,face_with_mask
2465.png,32,9,450,596,face_with_mask
4436.png,193,151,382,356,face_with_mask
4436.png,915,143,1106,396,face_with_mask
3686.png,245,41,315,136,face_with_mask
4895.png,277,21,505,315,face_with_mask
2689.png,7,139,48,184,face_with_mask
2689.png,179,128,215,173,face_with_mask
2689.png,144,148,172,181,face_with_mask
2309.png,239,9,512,318,face_with_mask
3444.png,88,23,376,365,face_with_mask
4510.png,117,152,396,407,face_with_mask
3806.png,172,3,506,468,face_with_mask
2992.png,325,122,526,388,face_with_mask
3506.png,110,2,261,118,face_with_mask
5146.jpg,403,133,480,242,face_with_mask
4231.png,79,0,373,377,face_with_mask
3003.png,748,9,1105,450,face_with_mask
3003.png,0,78,485,539,face_with_mask
4529.png,7,9,495,597,face_with_mask
2190.png,319,11,592,310,face_with_mask
4733.png,66,74,399,451,face_with_mask
5004.jpg,1704,139,1957,469,face_with_mask
3570.png,509,4,808,428,face_with_mask
3570.png,419,294,632,489,face_with_mask
3778.png,170,135,273,275,face_with_mask
3778.png,275,187,365,286,face_with_mask
4716.png,47,7,480,457,face_with_mask
3031.png,237,78,423,283,face_with_mask
4056.png,339,102,535,359,face_with_mask
1905.jpg,161,88,439,442,face_with_mask
5092.jpg,554,116,695,329,face_with_mask
5092.jpg,84,105,207,263,face_with_mask
5092.jpg,38,75,93,167,face_with_mask
5092.jpg,384,53,447,132,face_with_mask
3545.png,422,34,511,155,face_with_mask
3867.png,358,3,722,467,face_with_mask
3836.png,68,4,572,601,face_with_mask
5031.jpg,937,57,1092,249,face_with_mask
1909.jpg,420,18,493,105,face_with_mask
3303.png,393,186,444,252,face_with_mask
3303.png,281,175,323,225,face_with_mask
5085.jpeg,609,143,888,487,face_with_mask
5085.jpeg,1121,33,1403,363,face_with_mask
4600.png,321,18,548,303,face_with_mask
2861.png,193,3,562,517,face_with_mask
5010.jpg,479,203,537,272,face_with_mask
5010.jpg,397,182,445,251,face_with_mask
5010.jpg,324,186,380,258,face_with_mask
5010.jpg,195,195,259,269,face_with_mask
4922.png,216,7,480,316,face_with_mask
4952.png,905,0,1055,181,face_with_mask
4952.png,447,69,584,230,face_with_mask
4952.png,82,55,217,210,face_with_mask
3153.png,129,26,570,619,face_with_mask
1981.jpg,414,18,492,119,face_with_mask
1981.jpg,266,30,339,122,face_with_mask
5006.jpg,894,142,1364,804,face_with_mask
5121.jpg,217,75,325,235,face_with_mask
5121.jpg,46,88,128,211,face_with_mask
5121.jpg,385,84,485,226,face_with_mask
5121.jpg,251,14,352,142,face_with_mask
5121.jpg,153,62,226,156,face_with_mask
5121.jpg,78,26,140,93,face_with_mask
2009.jpg,684,291,852,508,face_with_mask
2009.jpg,439,276,590,475,face_with_mask
2009.jpg,260,282,415,471,face_with_mask
2264.png,144,3,563,545,face_with_mask
2944.png,643,2,917,320,face_with_mask
5387.jpg,846,299,1143,695,face_with_mask
3903.png,174,222,213,267,face_with_mask
3903.png,23,209,60,255,face_with_mask
4508.png,219,51,413,318,face_with_mask
1896.jpg,333,57,473,239,face_with_mask
3854.png,386,218,465,326,face_with_mask
3854.png,259,187,321,257,face_with_mask
