,name,x1,x2,y1,y2,classname
13072,3321.png,221,307,292,390,face_with_mask
13073,3321.png,439,288,502,371,face_with_mask
13083,3321.png,521,71,578,149,face_with_mask
13084,3321.png,515,71,576,154,face_with_mask
13087,3763.png,18,3,356,378,face_with_mask
13092,3308.png,177,107,209,151,face_with_mask
13093,3308.png,87,130,119,169,face_with_mask
13104,1996.jpg,777,764,1772,1776,face_with_mask
13106,4151.png,442,85,701,558,face_with_mask
13107,4151.png,6,169,300,526,face_with_mask
13122,6432.jpg,140,17,258,169,face_with_mask
13123,6432.jpg,331,50,438,183,face_with_mask
13124,1844.jpg,286,3,348,92,face_with_mask
13133,4250.png,7,36,45,78,face_with_mask
13134,4250.png,357,69,418,150,face_with_mask
13135,4250.png,100,21,200,161,face_with_mask
13143,2747.png,404,12,556,202,face_with_mask
13149,3168.png,146,47,560,601,face_with_mask
13151,2617.png,365,105,454,224,face_with_mask
13152,2617.png,230,177,267,219,face_with_mask
13153,2617.png,32,186,111,275,face_with_mask
13159,3722.png,61,6,616,512,face_with_mask
13161,4457.png,502,184,555,253,face_with_mask
13162,4457.png,773,198,830,260,face_with_mask
13165,4381.png,216,49,350,235,face_with_mask
13166,4381.png,440,153,619,363,face_with_mask
13167,4381.png,806,115,1002,357,face_with_mask
13175,4381.png,348,192,422,265,face_with_mask
13176,3856.png,466,68,627,233,face_with_mask
13177,3856.png,90,14,324,324,face_with_mask
13178,3856.png,740,110,840,255,face_with_mask
13187,2285.png,294,9,468,244,face_with_mask
13188,2285.png,197,13,315,235,face_with_mask
13189,2285.png,400,142,653,544,face_with_mask
13197,2396.png,145,6,507,476,face_with_mask
13204,4935.png,300,76,440,268,face_with_mask
13206,3729.png,192,147,508,481,face_with_mask
13217,2662.png,63,4,384,458,face_with_mask
13223,4096.png,318,21,437,173,face_with_mask
13224,4096.png,24,22,150,180,face_with_mask
13225,4096.png,608,6,728,158,face_with_mask
13230,4096.png,426,21,515,139,face_with_mask
13231,4096.png,110,2,198,133,face_with_mask
13235,3807.png,444,2,776,323,face_with_mask
13239,3222.png,214,2,467,281,face_with_mask
13241,4033.png,317,29,589,422,face_with_mask
13242,4033.png,80,187,367,586,face_with_mask
13248,3485.png,126,51,426,486,face_with_mask
13256,3510.png,378,61,516,237,face_with_mask
13258,3510.png,86,58,216,246,face_with_mask
13261,4517.png,522,112,610,225,face_with_mask
13262,4517.png,444,24,557,174,face_with_mask
13263,4517.png,253,101,307,172,face_with_mask
13264,4517.png,147,49,194,112,face_with_mask
13273,3008.png,189,95,234,144,face_with_mask
13274,3008.png,350,88,391,141,face_with_mask
13275,3008.png,2,15,73,114,face_with_mask
13276,3008.png,471,35,532,109,face_with_mask
13282,3277.png,548,30,621,115,face_with_mask
13285,3682.png,390,74,463,159,face_with_mask
13291,4158.png,475,6,866,412,face_with_mask
13302,2604.png,390,205,554,353,face_with_mask
13304,3422.png,811,0,911,105,face_with_mask
13308,2192.png,293,16,541,350,face_with_mask
13310,3340.png,75,3,512,502,face_with_mask
13312,3941.png,103,130,310,452,face_with_mask
13313,3941.png,323,61,404,175,face_with_mask
13314,3941.png,434,92,521,227,face_with_mask
13315,3941.png,2,7,80,168,face_with_mask
13316,3941.png,421,231,521,450,face_with_mask
13327,3239.png,684,4,920,289,face_with_mask
13333,2840.png,308,76,457,284,face_with_mask
13336,5037.jpg,256,77,414,280,face_with_mask
13337,5037.jpg,516,62,640,234,face_with_mask
13342,4599.png,204,21,431,314,face_with_mask
13343,4599.png,463,110,649,365,face_with_mask
13344,4599.png,659,105,869,385,face_with_mask
13353,4742.png,205,5,550,424,face_with_mask
13358,3556.png,145,1,507,400,face_with_mask
13360,2685.png,319,210,527,535,face_with_mask
13361,2685.png,146,214,256,369,face_with_mask
13362,2685.png,251,44,385,222,face_with_mask
13363,2685.png,70,144,151,243,face_with_mask
13364,2685.png,32,251,120,371,face_with_mask
13370,3383.png,129,165,417,493,face_with_mask
13373,3989.png,418,141,479,215,face_with_mask
13374,3989.png,361,161,410,231,face_with_mask
13375,3989.png,270,130,330,198,face_with_mask
13376,3989.png,144,67,214,172,face_with_mask
13385,3204.png,224,2,464,348,face_with_mask
13391,3544.png,132,65,390,366,face_with_mask
13393,4878.png,86,29,426,556,face_with_mask
13396,4845.png,67,29,515,606,face_with_mask
13403,4247.png,377,13,562,279,face_with_mask
13404,4247.png,208,118,373,369,face_with_mask
13407,3518.png,417,194,478,275,face_with_mask
13411,1841.jpg,107,96,319,323,face_with_mask
13412,1841.jpg,84,55,312,311,face_with_mask
13417,3387.png,156,63,398,333,face_with_mask
13426,2083.jpg,101,100,586,670,face_with_mask
13428,2898.png,36,0,650,608,face_with_mask
13432,3453.png,90,3,396,397,face_with_mask
13442,3304.png,701,67,797,204,face_with_mask
13447,3721.png,48,1,341,364,face_with_mask
13448,3721.png,305,126,651,457,face_with_mask
13451,3445.png,228,17,482,320,face_with_mask
13459,2829.png,163,47,308,247,face_with_mask
13469,2144.jpg,402,298,555,496,face_with_mask
13470,2144.jpg,999,161,1159,384,face_with_mask
13473,4082.png,217,184,290,267,face_with_mask
13474,4082.png,124,200,197,291,face_with_mask
13481,3757.png,182,11,378,277,face_with_mask
13483,4903.png,373,11,775,548,face_with_mask
13489,4964.png,47,95,289,391,face_with_mask
13490,4964.png,319,283,376,358,face_with_mask
13491,4964.png,414,289,474,354,face_with_mask
13492,4964.png,461,271,511,330,face_with_mask
13507,4549.png,72,9,429,501,face_with_mask
13509,4512.png,50,1,310,370,face_with_mask
13518,4009.png,97,0,543,585,face_with_mask
13520,4898.png,50,46,310,362,face_with_mask
13522,3207.png,3,3,720,604,face_with_mask
13524,3705.png,11,2,457,578,face_with_mask
13527,3915.png,430,190,547,357,face_with_mask
13528,3915.png,247,47,365,224,face_with_mask
13537,4404.png,778,22,911,169,face_with_mask
13538,4404.png,963,75,1181,389,face_with_mask
13543,3590.png,329,13,395,97,face_with_mask
13547,6433.png,146,107,304,313,face_with_mask
13548,6433.png,536,152,665,333,face_with_mask
13549,6433.png,669,105,798,281,face_with_mask
13550,6433.png,765,142,976,364,face_with_mask
13561,3620.png,220,98,338,280,face_with_mask
13564,4854.png,416,35,567,220,face_with_mask
13567,4730.png,416,3,531,153,face_with_mask
13570,4516.png,105,265,185,349,face_with_mask
13571,4516.png,190,298,244,373,face_with_mask
13572,4516.png,544,246,610,327,face_with_mask
13579,5491.jpg,1301,665,3031,2364,face_with_mask
13586,2457.png,169,151,269,279,face_with_mask
13587,2457.png,493,174,584,291,face_with_mask
13595,2457.png,20,244,58,291,face_with_mask
13596,2457.png,107,234,147,279,face_with_mask
13597,2457.png,301,238,354,291,face_with_mask
13598,2457.png,420,238,473,289,face_with_mask
13599,2282.png,333,139,403,234,face_with_mask
13605,1997.jpg,262,180,788,932,face_with_mask
13609,4378.png,364,141,422,229,face_with_mask
13622,4050.png,708,181,885,397,face_with_mask
13623,4050.png,101,78,300,331,face_with_mask
13626,4050.png,635,234,675,297,face_with_mask
13629,3913.png,255,19,522,413,face_with_mask
13633,2641.png,177,142,509,601,face_with_mask
13643,5241.jpg,221,75,403,272,face_with_mask
13652,2722.png,174,5,546,486,face_with_mask
13658,2915.png,67,292,130,367,face_with_mask
13659,2915.png,323,266,375,335,face_with_mask
13664,2915.png,612,271,648,313,face_with_mask
13665,2915.png,714,295,740,329,face_with_mask
13667,2915.png,377,288,405,324,face_with_mask
13668,2915.png,804,324,829,348,face_with_mask
13675,4525.png,372,16,502,180,face_with_mask
13677,3958.png,109,101,443,518,face_with_mask
13680,3921.png,181,19,394,331,face_with_mask
13682,4564.png,456,82,587,244,face_with_mask
13685,4489.png,8,6,417,453,face_with_mask
13686,4489.png,313,102,711,612,face_with_mask
13703,6419.png,154,124,434,483,face_with_mask
13705,3038.png,54,266,276,527,face_with_mask
13706,3038.png,366,22,612,356,face_with_mask
13709,3219.png,340,6,656,423,face_with_mask
13717,4594.png,405,97,499,210,face_with_mask
13718,4594.png,703,0,818,135,face_with_mask
13723,1822.jpg,510,2,708,213,face_with_mask
13726,2997.png,399,195,453,259,face_with_mask
13727,2997.png,188,174,238,237,face_with_mask
13732,3677.png,185,24,566,574,face_with_mask
13735,3016.png,196,298,272,386,face_with_mask
13736,3016.png,296,282,371,375,face_with_mask
13741,3208.png,80,50,347,418,face_with_mask
13745,3683.png,307,306,356,360,face_with_mask
13748,5163.jpg,644,28,998,394,face_with_mask
13749,5163.jpg,52,280,323,572,face_with_mask
13752,2475.png,167,1,520,540,face_with_mask
13755,2855.png,133,0,539,545,face_with_mask
13757,4008.png,622,3,852,305,face_with_mask
13762,2244.png,157,123,226,214,face_with_mask
13765,4665.png,333,55,387,136,face_with_mask
13770,2737.png,527,10,793,351,face_with_mask
13771,2737.png,311,207,410,304,face_with_mask
13777,2427.png,486,152,547,232,face_with_mask
13783,2427.png,30,128,83,210,face_with_mask
13788,3137.png,480,226,525,296,face_with_mask
13790,2681.png,265,50,357,184,face_with_mask
13792,1848.jpg,280,93,435,285,face_with_mask
13794,5091.jpg,578,21,768,261,face_with_mask
13796,4015.png,302,59,361,162,face_with_mask
13801,3672.png,151,94,223,182,face_with_mask
13806,2657.png,195,55,471,376,face_with_mask
13809,1980.jpg,544,92,644,217,face_with_mask
13810,1980.jpg,386,99,492,234,face_with_mask
13817,2640.png,290,7,485,246,face_with_mask
13821,4496.png,273,50,370,193,face_with_mask
13822,4496.png,416,107,567,263,face_with_mask
13827,2945.png,65,7,279,256,face_with_mask
13830,5260.jpg,333,107,534,414,face_with_mask
13834,4828.png,760,124,932,305,face_with_mask
13836,3644.png,347,88,411,182,face_with_mask
13837,3644.png,233,79,280,141,face_with_mask
13838,3644.png,276,71,329,143,face_with_mask
13839,3644.png,1,62,53,165,face_with_mask
13844,3644.png,128,67,150,97,face_with_mask
13858,5464.jpg,527,2,1303,911,face_with_mask
13867,3798.png,65,2,376,416,face_with_mask
13871,2539.png,194,48,493,475,face_with_mask
13874,2600.png,87,46,470,634,face_with_mask
13877,4635.png,245,42,489,356,face_with_mask
13882,2879.png,478,271,501,301,face_with_mask
13889,4268.png,131,6,521,504,face_with_mask
13893,2896.png,188,95,316,237,face_with_mask
13894,2896.png,61,40,175,183,face_with_mask
13901,3252.png,104,112,460,557,face_with_mask
13904,3478.png,108,66,158,117,face_with_mask
13905,3478.png,148,151,200,208,face_with_mask
13906,3478.png,209,52,256,110,face_with_mask
13907,3478.png,325,49,369,103,face_with_mask
13914,3478.png,202,116,256,191,face_with_mask
13915,3478.png,392,53,428,108,face_with_mask
13917,4823.png,283,173,535,515,face_with_mask
13918,4823.png,22,203,243,533,face_with_mask
13923,4628.png,154,74,536,615,face_with_mask
13928,1886.jpg,1946,77,3876,1678,face_with_mask
13929,1886.jpg,2055,292,3608,1536,face_with_mask
13931,3449.png,203,20,401,289,face_with_mask
13936,4191.png,75,22,329,354,face_with_mask
13944,2846.png,140,50,242,195,face_with_mask
13945,2846.png,271,61,397,218,face_with_mask
13946,2846.png,759,81,904,258,face_with_mask
13951,2465.png,32,9,450,596,face_with_mask
13958,4436.png,193,151,382,356,face_with_mask
13959,4436.png,915,143,1106,396,face_with_mask
13970,3686.png,245,41,315,136,face_with_mask
13972,4895.png,277,21,505,315,face_with_mask
13976,2689.png,7,139,48,184,face_with_mask
13978,2689.png,179,128,215,173,face_with_mask
13980,2689.png,144,148,172,181,face_with_mask
13983,2309.png,239,9,512,318,face_with_mask
13987,3444.png,88,23,376,365,face_with_mask
13989,4510.png,117,152,396,407,face_with_mask
13991,3806.png,172,3,506,468,face_with_mask
13993,2992.png,325,122,526,388,face_with_mask
13996,3506.png,110,2,261,118,face_with_mask
13999,5146.jpg,403,133,480,242,face_with_mask
14005,4231.png,79,0,373,377,face_with_mask
14013,3003.png,748,9,1105,450,face_with_mask
14014,3003.png,0,78,485,539,face_with_mask
14022,4529.png,7,9,495,597,face_with_mask
14038,2190.png,319,11,592,310,face_with_mask
14040,4733.png,66,74,399,451,face_with_mask
14046,5004.jpg,1704,139,1957,469,face_with_mask
14048,3570.png,509,4,808,428,face_with_mask
14049,3570.png,419,294,632,489,face_with_mask
14053,3778.png,170,135,273,275,face_with_mask
14054,3778.png,275,187,365,286,face_with_mask
14057,4716.png,47,7,480,457,face_with_mask
14059,3031.png,237,78,423,283,face_with_mask
14063,4056.png,339,102,535,359,face_with_mask
14066,1905.jpg,161,88,439,442,face_with_mask
14068,5092.jpg,554,116,695,329,face_with_mask
14069,5092.jpg,84,105,207,263,face_with_mask
14074,5092.jpg,38,75,93,167,face_with_mask
14076,5092.jpg,384,53,447,132,face_with_mask
14078,3545.png,422,34,511,155,face_with_mask
14080,3867.png,358,3,722,467,face_with_mask
14086,3836.png,68,4,572,601,face_with_mask
14091,5031.jpg,937,57,1092,249,face_with_mask
14095,1909.jpg,420,18,493,105,face_with_mask
14098,3303.png,393,186,444,252,face_with_mask
14099,3303.png,281,175,323,225,face_with_mask
14103,5085.jpeg,609,143,888,487,face_with_mask
14104,5085.jpeg,1121,33,1403,363,face_with_mask
14111,4600.png,321,18,548,303,face_with_mask
14117,2861.png,193,3,562,517,face_with_mask
14120,5010.jpg,479,203,537,272,face_with_mask
14121,5010.jpg,397,182,445,251,face_with_mask
14122,5010.jpg,324,186,380,258,face_with_mask
14123,5010.jpg,195,195,259,269,face_with_mask
14137,4922.png,216,7,480,316,face_with_mask
14140,4952.png,905,0,1055,181,face_with_mask
14141,4952.png,447,69,584,230,face_with_mask
14142,4952.png,82,55,217,210,face_with_mask
14152,3153.png,129,26,570,619,face_with_mask
14155,1981.jpg,414,18,492,119,face_with_mask
14156,1981.jpg,266,30,339,122,face_with_mask
14166,5006.jpg,894,142,1364,804,face_with_mask
14175,5121.jpg,217,75,325,235,face_with_mask
14176,5121.jpg,46,88,128,211,face_with_mask
14177,5121.jpg,385,84,485,226,face_with_mask
14185,5121.jpg,251,14,352,142,face_with_mask
14186,5121.jpg,153,62,226,156,face_with_mask
14187,5121.jpg,78,26,140,93,face_with_mask
14189,2009.jpg,684,291,852,508,face_with_mask
14190,2009.jpg,439,276,590,475,face_with_mask
14191,2009.jpg,260,282,415,471,face_with_mask
14197,2264.png,144,3,563,545,face_with_mask
14199,2944.png,643,2,917,320,face_with_mask
14201,5387.jpg,846,299,1143,695,face_with_mask
14204,3903.png,174,222,213,267,face_with_mask
14205,3903.png,23,209,60,255,face_with_mask
14210,4508.png,219,51,413,318,face_with_mask
14212,1896.jpg,333,57,473,239,face_with_mask
14214,3854.png,386,218,465,326,face_with_mask
14215,3854.png,259,187,321,257,face_with_mask
14222,4052.png,404,20,665,277,face_with_mask
14224,2794.png,227,152,405,391,face_with_mask
14225,2794.png,729,151,844,297,face_with_mask
14228,2794.png,510,194,583,299,face_with_mask
14230,2794.png,838,213,876,264,face_with_mask
14231,2794.png,915,225,957,278,face_with_mask
14237,3006.png,233,195,476,502,face_with_mask
14239,3103.png,50,154,377,533,face_with_mask
14242,2532.png,159,90,219,159,face_with_mask
14243,2532.png,342,89,391,139,face_with_mask
14244,2532.png,1002,132,1052,184,face_with_mask
14250,4701.png,582,144,642,211,face_with_mask
14251,4701.png,93,158,141,226,face_with_mask
14258,2100.jpg,463,187,638,436,face_with_mask
14269,3713.png,32,0,525,504,face_with_mask
14271,3491.png,162,4,483,428,face_with_mask
14273,2930.png,388,28,494,169,face_with_mask
14276,2179.png,204,51,528,542,face_with_mask
14278,3870.png,332,141,360,178,face_with_mask
14280,2006.jpg,276,145,377,255,face_with_mask
14281,2006.jpg,207,50,310,178,face_with_mask
14284,3918.png,240,29,330,157,face_with_mask
14285,3918.png,147,142,248,253,face_with_mask
14290,4431.png,13,8,520,617,face_with_mask
14294,2593.png,274,80,373,217,face_with_mask
14296,5082.jpg,105,58,498,511,face_with_mask
14299,3809.png,140,179,264,326,face_with_mask
14301,2034.jpg,443,138,540,251,face_with_mask
14302,2034.jpg,720,171,804,280,face_with_mask
14308,2848.png,3,7,356,377,face_with_mask
14312,3094.png,287,56,534,410,face_with_mask
14331,2784.png,192,42,340,229,face_with_mask
14333,2869.png,86,3,585,562,face_with_mask
14336,3045.png,242,44,402,268,face_with_mask
14339,5055.jpg,969,403,1450,1081,face_with_mask
14340,5055.jpg,264,241,887,1186,face_with_mask
14343,2682.png,66,100,124,172,face_with_mask
14351,2910.png,318,49,598,441,face_with_mask
14356,3592.png,358,0,598,234,face_with_mask
14357,3592.png,28,0,219,144,face_with_mask
14361,3640.png,151,158,292,361,face_with_mask
14370,3640.png,3,98,78,225,face_with_mask
14371,3640.png,150,135,183,179,face_with_mask
14376,3832.png,263,246,491,604,face_with_mask
14377,3832.png,43,347,281,717,face_with_mask
14382,3975.png,64,75,177,210,face_with_mask
14384,3049.png,336,267,406,342,face_with_mask
14388,3738.png,11,237,128,391,face_with_mask
14389,3738.png,121,240,280,482,face_with_mask
14390,3738.png,335,312,488,499,face_with_mask
14397,3738.png,398,213,456,275,face_with_mask
14406,3741.png,57,58,181,182,face_with_mask
14413,5066.jpg,220,0,676,611,face_with_mask
14427,3042.png,62,42,374,467,face_with_mask
14429,3828.png,377,12,556,249,face_with_mask
14432,4226.png,119,6,430,411,face_with_mask
14436,3196.png,126,170,203,265,face_with_mask
14438,3196.png,421,105,442,137,face_with_mask
14439,3196.png,311,110,333,138,face_with_mask
14442,5020.jpg,162,32,400,330,face_with_mask
14450,3230.png,247,0,670,395,face_with_mask
14459,3886.png,115,4,595,596,face_with_mask
14461,3152.png,205,36,488,465,face_with_mask
14482,3850.png,182,124,525,521,face_with_mask
14488,4143.png,254,46,410,259,face_with_mask
14494,2565.png,178,56,379,320,face_with_mask
14497,4170.png,349,5,487,142,face_with_mask
14500,3720.png,539,5,1062,553,face_with_mask
14502,3272.png,208,3,568,405,face_with_mask
14507,3162.png,263,63,518,413,face_with_mask
14509,4393.png,70,20,406,453,face_with_mask
14511,3333.png,100,64,404,490,face_with_mask
14515,4611.png,143,36,426,480,face_with_mask
14522,3678.png,375,113,677,513,face_with_mask
14523,3678.png,128,124,333,398,face_with_mask
14527,4659.png,137,57,193,137,face_with_mask
14535,4004.png,219,2,670,492,face_with_mask
14539,1858.jpg,242,41,422,247,face_with_mask
14543,2577.png,92,1,503,657,face_with_mask
14545,4617.png,88,45,458,448,face_with_mask
14547,4590.png,233,60,301,155,face_with_mask
14548,4590.png,424,106,459,141,face_with_mask
14554,4590.png,201,112,225,147,face_with_mask
14555,4590.png,80,36,178,149,face_with_mask
14556,4590.png,457,112,512,177,face_with_mask
14559,4193.png,220,60,416,333,face_with_mask
14563,3959.png,112,10,186,93,face_with_mask
14574,2669.png,477,183,557,284,face_with_mask
14575,2669.png,200,32,272,112,face_with_mask
14581,2204.png,231,16,323,129,face_with_mask
14583,3671.png,271,8,590,386,face_with_mask
14585,2153.png,442,7,602,228,face_with_mask
14591,1829.jpg,249,172,550,537,face_with_mask
14593,3007.png,341,9,434,139,face_with_mask
14598,3884.png,84,147,401,589,face_with_mask
